0.4253553129	7669
0.4253104155	32 6 1793
0.4253042458	192
0.4250205116	362
0.4250205116	2180
0.4250205116	99
0.4249542252	848
0.4247302483	144
0.4246720268	2324
0.4246720268	467
0.4243743669	931
0.4243743669	5647
0.4242975987	970
0.4242064388	4022
0.4237227773	670
0.4237227773	1030
0.4237195965	2362
0.4237195965	1213
0.4235443078	178
0.4235197908	487
0.4232908413	181
0.4232908413	1880
0.4232908413	266
0.4231397721	7522
0.4230540556	10
0.4227260658	1294
0.4224052799	1932
0.4223901284	1362
0.4223901284	1265
0.4223901284	3410
0.4221162468	2752
0.4221162468	2431
0.4221162468	2424
0.4210600503	2213
0.4210600503	1420
0.4210600503	1017
0.4210600503	4241
0.4210600503	8404
0.4210600503	3889
0.4209371374	18
0.4203865764	1242
0.4203865764	3513
0.4199254829	2674
0.4198343484	2215
0.4181557855	157
0.4164817256	5432 15
0.4154526096	350
0.4118006485	5232
0.4107717238	245 74
0.4099955950	69 508 243
0.4095130833	345 2355
0.4085740903	2062 1638
0.4061151615	2 2303
0.4009261777	145 2
0.3976224457	378 435
0.3912773430	0 14
0.3905883476	943 2
0.3894313492	120
0.3875686737	2052
0.3870295910	1638 123 145 2
0.3870020024	2062 1709
0.3869277969	224 173
0.3828909421	1034
0.3819242729	3943
0.3812744484	6
0.3789666500	1293
0.3763273772	1028 1310
0.3751614930	7 15
0.3746682774	861
0.3740093747	436
0.3727350029	1666
0.3697200384	1121
0.3688165245	4852
0.3665662875	212 209
0.3661881079	1019
0.3657112648	218
0.3655943795	3240
0.3646952909	4126
0.3632176537	317
0.3632176537	204
0.3628019715	135
0.3624783437	1215
0.3624783437	4074
0.3609177866	1028 697
0.3607060909	2328
0.3607060909	339
0.3607060909	2131
0.3596795783	329 389
0.3595581700	1027
0.3595581700	593
0.3595581700	590
0.3595431755	446
0.3595431755	2466
0.3595431755	3924
0.3592987362	69 901 330 10
0.3589468453	497
0.3589468453	735
0.3587772241	2326
0.3587772241	2018
0.3587005836	2463
0.3582855266	595
0.3582855266	908
0.3582855266	1864
0.3582824855	2329
0.3581480581	618 724
0.3580357243	870
0.3580357243	2501
0.3571677961	1188
0.3571061795	2398 69 508
0.3570551977	47
0.3564167188	1751
0.3561947931	4002
0.3560151620	49
0.3553216046	2488
0.3553216046	1290
0.3553216046	3432
0.3553216046	1032
0.3549908066	6679
0.3549908066	1334
0.3549908066	637
0.3544957495	554
0.3541401031	4238
0.3541401031	4235
0.3541401031	2309
0.3541401031	690
0.3541401031	689
0.3541401031	4027
0.3541401031	2125
0.3536447160	3112
0.3527660591	2556
0.3527660591	556
0.3527660591	481
0.3527660591	1996
0.3525522196	607
0.3522058106	337
0.3516948383	329 2113
0.3512559110	27
0.3503864506	224 1063
0.3501142043	70
0.3494752736	3374
0.3494516755	2687 61
0.3487583303	401
0.3486572121	651 725
0.3484000846	1876
0.3484000846	1549
0.3477583303	324
0.3471490935	2062 243
0.3471044101	558
0.3460805124	519
0.3454989157	2299
0.3454739881	494 496
0.3449751570	1191
0.3443415293	1531
0.3443415293	1024
0.3440108683	1026
0.3440108683	638
0.3437575466	61 342 15
0.3437108700	1735
0.3418951257	217
0.3416023729	854
0.3405116250	1074
0.3402021556	32 329 1781
0.3391043149	2617
0.3391043149	2006
0.3390091124	655
0.3389927215	403
0.3388268173	308
0.3387276692	253
0.3385838968	69 269 10
0.3385771257	2414
0.3381579113	659
0.3379925197	2394
0.3374653305	3914
0.3370091124	111
0.3363072936	2133
0.3363072936	1089
0.3360498980	1028 1472
0.3352210818	958 2
0.3351419019	229
0.3346537878	1171
0.3336552543	2457
0.3336552543	1453
0.3331280652	469
0.3331280652	691
0.3329871211	485
0.3322996562	2398 69 2211
0.3318827866	585
0.3318326238	400
0.3315910448	676
0.3315548461	517
0.3313677445	488
0.3313441867	560 1268
0.3311773116	375
0.3311106449	2389
0.3308204734	3203
0.3305712309	2235
0.3304667618	20
0.3303406239	617
0.3300833525	546
0.3298331835	2490
0.3296968478	3271
0.3296517298	840
0.3296356016	385
0.3295106016	442
0.3293677445	1521
0.3291974097	503
0.3289992905	1299
0.3289720206	1820
0.3288005657	390
0.3286728289	29
0.3286304678	1565
0.3285882319	5566
0.3284497248	1441
0.3282811189	746
0.3280920642	597
0.3280301811	370
0.3274162174	647
0.3269581835	1872
0.3267921575	1892
0.3267357223	1013
0.3267357223	763
0.3267357223	2829
0.3265880169	924 61
0.3265719201	271
0.3264832080	2479
0.3264832080	602
0.3264162174	1069
0.3261575404	615
0.3248780732	549
0.3248635861	56
0.3246372325	1166
0.3241372400	2100
0.3239546059	2952
0.3239095375	1183
0.3236931987	1891
0.3235840177	4061
0.3235375696	353 150
0.3234982567	1528
0.3231637646	960
0.3230030173	1336
0.3228415883	1117
0.3221068038	528
0.3220480299	502
0.3220274554	2517
0.3220274554	2275
0.3220274554	2273
0.3220274554	550
0.3219788203	511
0.3219788203	806
0.3219415319	581
0.3213897870	1200
0.3213897870	687
0.3209490092	1194
0.3205758440	1291
0.3203417704	2286 351
0.3198902974	1823
0.3193230098	2314
0.3191323980	447
0.3190977001	1209
0.3186562075	1020
0.3186376819	1102
0.3186022766	450 440
0.3185220805	1958
0.3184607410	2293
0.3178585627	2445
0.3178039083	1037
0.3166454870	4171
0.3165788203	962
0.3163931125	350 1888 10
0.3160657313	464
0.3158380839	646 6 3375
0.3117468482	326 2
0.3100752758	32 6 468 10
0.3088177778	1028 326 2
0.3072554280	635 440
0.3029292767	329 1781
0.2990927988	435 1825
0.2982782176	150 391 150
0.2961444868	466 1150
0.2950761488	355 1327
0.2947629803	32 648 15
0.2943313539	2714 345
0.2940197202	32 6 5435 10
0.2934445791	355 322
0.2900542602	123 322
0.2887202123	560 435
0.2880853026	1028 2398
0.2863750085	1028 2438
0.2851983737	35 482
0.2833153824	1028 980
0.2829369438	351 123 663 15
0.2793069274	440 1328
0.2776294855	1028 507
0.2759408113	35 9
0.2741942476	123 2291
0.2701927814	1028 1150 578
0.2676946493	35 2150
0.2662380354	187 440
0.2637470835	190 725
0.2633231234	1028 2398 69
0.2629069868	35 7 15
0.2622677308	1028 1310 69 508
0.2609304553	391 356
0.2562550335	635 440 1328
0.2527759594	725 1644
0.2417257422	1028 2398 35
0.2261826434	2438 578
0.2201651540	1150 267
0.2182369987	850 392
0.2118940934	35 7
0.2115399575	1028 2075
0.2086193401	520 440
0.2058389213	1028 2317
0.2045606016	1028 1150
0.1932219602	150 391
0.1874116620	1150 578
